0.11 , -0.065 , 0.108758 , -0.0486196 , 0.11 , -0.065 , 0.107158 , -0.0274691 , 0.136351 , -0.00303125 , -0.0441443 , 0.583425 , 0.108285 , -0.0286949 , 0.136015 , 0.00333286 , 0.142815 , -0.0278488 , -0.05
0.110833 , -0.065 , 0.110416 , -0.0485939 , 0.110833 , -0.065 , 0.109878 , -0.027413 , 0.135762 , 0.00864567 , -0.0148255 , 0.584267 , 0.111 , -0.0285219 , 0.135718 , 0.0150182 , 0.145455 , -0.0247093 , -0.05
0.111667 , -0.065 , 0.11207 , -0.0484657 , 0.111667 , -0.065 , 0.112592 , -0.0271229 , 0.135757 , 0.0203756 , 0.0143998 , 0.58873 , 0.113715 , -0.0281144 , 0.136006 , 0.0267928 , 0.148243 , -0.0213126 , -0.05
0.1125 , -0.065 , 0.113728 , -0.0482339 , 0.1125 , -0.065 , 0.115312 , -0.0265971 , 0.136339 , 0.0322314 , 0.0437094 , 0.596841 , 0.116442 , -0.0274698 , 0.13688 , 0.0387296 , 0.151192 , -0.0176376 , -0.05
0.113333 , -0.065 , 0.115393 , -0.0478969 , 0.113333 , -0.065 , 0.11805 , -0.0258323 , 0.137508 , 0.0442862 , 0.0732811 , 0.608643 , 0.119192 , -0.0265841 , 0.138346 , 0.0509025 , 0.154314 , -0.0136616 , -0.05
0.114167 , -0.065 , 0.117072 , -0.0474524 , 0.114167 , -0.065 , 0.120817 , -0.0248238 , 0.139274 , 0.0566146 , 0.103293 , 0.6242 , 0.121978 , -0.0254518 , 0.140412 , 0.0633865 , 0.157624 , -0.00936006 , -0.05
0.115 , -0.065 , 0.11877 , -0.0468971 , 0.115 , -0.065 , 0.123625 , -0.0235654 , 0.141646 , 0.0692926 , 0.133926 , 0.643594 , 0.124811 , -0.0240659 , 0.14309 , 0.0762584 , 0.161137 , -0.00470646 , -0.05
0.115833 , -0.065 , 0.120492 , -0.0462272 , 0.115833 , -0.065 , 0.126487 , -0.0220493 , 0.144639 , 0.0823979 , 0.165365 , 0.666937 , 0.127704 , -0.022418 , 0.146398 , 0.0895971 , 0.164869 , 0.000327766 , -0.05
0.116667 , -0.065 , 0.122243 , -0.0454407 , 0.116667 , -0.065 , 0.129415 , -0.0202661 , 0.148271 , 0.0960116 , 0.197828 , 0.694428 , 0.130669 , -0.0204977 , 0.150354 , 0.103486 , 0.168839 , 0.00577384 , -0.05
0.1175 , -0.065 , 0.124024 , -0.0445442 , 0.1175 , -0.065 , 0.132422 , -0.0182048 , 0.152566 , 0.110221 , 0.231652 , 0.726557 , 0.13372 , -0.0182933 , 0.154987 , 0.118017 , 0.173066 , 0.0116673 , -0.05
